120,42.9097222,-73.8955556,9360,2407,9
5,34.1027778,-91.9922222,9360,7037,2
3600,43.666667,-79.416667,9360,2519,3
3,39.0725,-93.7169444,8629,7405,12
300,32.7763889,-79.9311111,8629,6026,2
60,39.4402778,-84.3622222,8629,5801,0
14400,39.6411111,-85.1411111,8264,7789,14
30,33.4222222,-111.8219444,8264,4485,3
300,32.5436111,-83.5961111,8264,4863,12
3600,43.6666667,-92.9744444,8264,7789,8
300,34.0983333,-118.3258333,7899,7877,15
15,33.4483333,-112.0733333,7899,7770,5
1800,42.0372222,-88.2811111,7899,7877,0
600,36.175,-115.1363889,7899,7877,13
2700,36.175,-115.1363889,7899,7575,1
600,47.6588889,-117.425,7899,6869,12
2,35.5847222,-80.8102778,7899,7877,2
7200,47.55,-52.666667,7899,7115,16
15,35.265,-84.5533333,7899,6276,5
3600,38.0194444,-122.1330556,7534,7525,15
600,39.1141667,-94.6272222,7534,7525,6
10,32.7833333,-96.8,7534,6762,8
3600,32.7152778,-117.1563889,7534,7525,5
45,46.2113889,-119.1361111,7534,7525,3
90,37.6688889,-122.0797222,7534,6762,1
10800,37.6447222,-115.7427778,7534,5481,2
300,41.6916667,-97.4841667,7534,5215,3
240,45.565,-117.9163889,7534,7525,10
2700,44.8838889,-84.3055556,7534,7525,7
180,37.7241667,-89.8611111,7168,7115,7
10,26.525,-80.0666667,7168,7115,8
30,46.216667,-63.483333,7168,7115,0
1800,38.1266667,-92.0844444,7168,7115,2
5,38.9988889,-84.6266667,7168,7115,2
10,47.6063889,-122.3308333,7168,6314,6
60,47.5405556,-122.635,7168,4032,17
240,42.3952778,-94.6336111,6803,6539,12
300,49.25,-123.133333,6803,3302,8
120,37.6688889,-122.0797222,6803,6762,1
300,41.0041667,-92.3736111,6803,6762,9
900,36.7477778,-119.7713889,6803,6762,15
60,33.4483333,-112.0733333,6803,6762,12
30,36.8527778,-75.9783333,6803,6514,12
43,46.0130556,-91.4844444,6438,6433,18
5,44.5402778,-123.3663889,6438,6433,6
90,47.6063889,-122.3308333,6438,6433,3
120,46.216667,-63.483333,6438,6433,6
1800,39.1619444,-84.4569444,6438,6433,8
120,45.5236111,-122.675,6438,5275,1
300,34.0952778,-118.1261111,6073,5974,7
1800,39.7683333,-86.1580556,6073,6068,3
600,38.8402778,-77.4291667,6073,6068,8
15,42.9897222,-116.0925,6073,6068,2
18000,41.7791667,-83.5688889,6073,6052,7
37800,33.8075,-78.7011111,6073,5974,11
180,35.0844444,-106.6505556,6073,4863,2
1800,45.3088889,-89.4963889,6073,5380,3
180,41.0886111,-74.1441667,5707,3088,12
1200,49.966667,-98.3,5707,5690,15
5,39.4666667,-87.4138889,5707,5690,3
15,39.7683333,-86.1580556,5707,5690,7
300,45.416667,-80.1,5707,5690,6
10,39.6294444,-79.9561111,5707,5481,1
180,37.8716667,-122.2716667,5707,5481,6
3600,41.5094444,-90.5786111,5707,5690,3
900,42.2669444,-79.7108333,5707,5690,1
900,44.295,-93.2686111,5707,5690,18
7200,40.7583333,-82.5155556,5707,5690,2
60,38.9516667,-92.3338889,5707,4563,2
3000,45.3088889,-89.4963889,5707,5380,3
60,47.6063889,-122.3308333,5342,5341,8
30,33.415,-111.5488889,5342,5341,8
1800,25.9327778,-80.1627778,5342,5332,7
10,34.0522222,-118.2427778,5342,5332,16
300,40.5030556,-78.6305556,5342,4957,12
240,35.4491667,-86.7888889,5342,4919,6
3600,25.9327778,-80.1627778,5342,5341,8
1200,47.4158333,-120.2919444,5342,5332,2
600,35.3186111,-82.4611111,5342,5341,2
300,46.3580556,-94.2005556,5342,4957,4
3600,31.1911111,-95.2352778,4977,4863,17
600,37.775,-122.4183333,4977,4957,12
10,34.8761111,-83.9583333,4977,4957,6
600,35.2247222,-88.2491667,4977,4957,2
600,38.0683333,-78.8897222,4977,4957,12
360,34.6377778,-97.8172222,4977,3818,8
120,31.2133333,-82.3541667,4977,4957,2
300,33.5058333,-102.0086111,4977,4957,4
300,41.52,-81.4888889,4977,4957,6
14400,44.5366667,-122.9058333,4612,4563,2
3600,33.5441667,-84.2338889,4612,4563,15
2700,39.7391667,-104.9841667,4612,4563,15
30,30.3319444,-81.6558333,4612,4466,3
600,33.7205556,-116.2147222,4612,4004,7
10800,42.1033333,-76.2625,4612,4563,12
120,40.0063889,-75.7036111,4612,4563,1
3,30.2669444,-97.7427778,4612,4563,18
60,33.5394444,-83.8194444,4612,4366,3
3600,33.6675,-84.0177778,4612,4563,6
30,27.6383333,-80.3975,4612,4563,6
120,27.2541667,-80.23,4612,4563,7
35,29.7630556,-95.3630556,4612,4563,11
600,46.7833333,-92.1063889,4612,4509,2
600,40.68,-102.8388889,4612,4563,1
3600,41.1577778,-80.0888889,4612,4509,6
4,33.4213889,-96.5769444,4612,4563,8
15,39.8855556,-104.9866667,4612,4563,12
120,42.983333,-81.25,4246,4004,8
300,45.5113889,-92.98,4246,4225,2
240,42.6291667,-73.865,4246,4225,1
600,40.7138889,-116.1030556,4246,3599,4
600,37.9747222,-87.5558333,4246,4225,11
45,42.6525,-73.7566667,4246,4225,7
60,37.5483333,-121.9875,4246,4225,12
900,32.7252778,-114.6236111,4246,3151,12
600,41.6833333,-86.25,4246,4225,2
10,43.8280556,-91.3038889,4246,4225,11
60,39.9522222,-75.1641667,4246,2883,7
180,47.6063889,-122.3308333,4246,4225,2
300,38.2544444,-104.6086111,4246,4225,2
900,39.1619444,-84.4569444,4246,4225,7
30,32.7152778,-117.1563889,4246,4225,4
20,43.0730556,-89.4011111,4246,4225,1
60,40.4797222,-84.6283333,4246,4225,3
60,38.8697222,-106.9872222,3881,3818,16
6,36.1538889,-95.9925,3881,3818,6
180,34.1111111,-109.2908333,3881,3088,6
900,36.7280556,-76.5838889,3881,3818,6
300,33.8352778,-117.9136111,3881,3818,2
600,34.2255556,-77.945,3881,3818,2
300,39.1155556,-77.5638889,3881,3474,4
900,41.7075,-86.895,3881,3818,15
180,37.3230556,-122.0311111,3881,3818,2
7200,42.7675,-78.7441667,3516,3429,2
240,40.2736111,-76.8847222,3516,3474,1
180,41.5930556,-81.5269444,3516,3474,1
600,34.3769444,-82.6958333,3516,3474,11
240,41.0263889,-73.6288889,3516,3474,2
180,32.8544444,-79.975,3516,2883,2
15,38.7891667,-77.1875,3516,3474,13
600,41.1669444,-73.2052778,3516,3474,2
120,45.4077778,-122.5691667,3516,3474,12
60,31.4636111,-100.4366667,3516,3474,7
5,41.8525,-72.6441667,3516,2216,5
600,41.7886111,-89.6961111,3516,3474,0
30,47.9791667,-122.2008333,3516,3474,8
7200,35.8752778,-110.6197222,3516,3403,4
10,42.6525,-73.7566667,3516,2461,1
7200,33.7738889,-117.9405556,3516,3474,16
1200,25.7738889,-80.1938889,3516,3474,15
7200,42.7283333,-73.6922222,3151,3151,12
300,36.7280556,-108.2180556,3151,2461,1
300,34.61,-112.315,3151,3151,8
60,42.0963889,-79.3758333,3151,3142,1
40,41.55,-71.4666667,3151,3136,7
5,41.35,-72.0788889,3151,3151,4
300,37.6086111,-77.3736111,3151,3142,2
4,43.25,-79.833333,3151,3142,18
1200,41.5622222,-72.6511111,3151,3142,5
60,41.4819444,-81.7983333,3151,3088,5
15,39.9625,-76.7280556,3151,3142,1
3,41.1238889,-100.765,3151,3088,1
90,39.5297222,-84.0866667,3151,3142,12
630,41.1669444,-73.2052778,2785,2765,1
240,32.7152778,-117.1563889,2785,2765,3
120,42.5802778,-83.0302778,2785,2765,7
900,43.0480556,-76.1477778,2785,2765,2
240,43.0480556,-76.1477778,2785,2765,1
20,38.8338889,-104.8208333,2785,2765,2
240,32.9975,-87.63,2785,2765,15
1800,40.7141667,-74.0063889,2785,2765,4
120,32.3122222,-106.7777778,2785,2765,5
240,37.7305556,-88.9330556,2785,2765,2
6,37.3394444,-121.8938889,2785,2765,8
300,33.4483333,-112.0733333,2785,2765,3
240,46.6022222,-120.5047222,2785,2765,2
1200,30.2669444,-97.7427778,2785,2714,15
180,36.3436111,-83.2841667,2785,2765,13
600,46.8219444,-123.095,2785,2745,2
20,41.1147222,-74.15,2785,2765,0
5,33.7397222,-116.4119444,2785,2765,9
5,28.0777778,-82.7638889,2420,2416,10
10800,38.6272222,-90.1977778,2420,2407,2
10,45.416667,-75.7,2420,2416,2
60,40.9780556,-81.7822222,2420,2416,2
120,45.716667,-67,2420,2407,2
120,44.4905556,-73.1113889,2420,2416,2
600,29.9938889,-90.2416667,2420,2416,1
300,39.7463889,-84.2866667,2420,2416,1
5,42.7647222,-71.4402778,2420,2416,2
1200,42.9275,-83.63,2420,2416,2
60,44.7791667,-93.3361111,2420,2416,1
45,42.4775,-83.0277778,2420,2416,3
180,42.3086111,-83.4822222,2420,2416,12
45,39.1611111,-80.3522222,2420,2416,12
1,42.7647222,-71.4402778,2420,2416,2
14400,26.9338889,-80.0944444,17029,7259,16
300,42.5294444,-83.7802778,15203,6420,1
30,44.9133333,-93.5030556,11916,2416,2
60,38.3708333,-90.5002778,11916,7220,5
180,41.2455556,-89.9247222,11185,6068,3
300,41.2455556,-89.9247222,11185,6514,3
900,35.0844444,-106.6505556,10089,7021,3
300,39.7763889,-74.8627778,9359,6692,12
4,33.9533333,-117.3952778,9359,7789,10
60,36.6336111,-81.7838889,8628,6089,2
3600,37.5422222,-122.515,7898,7877,8
120,18.4463889,-66.3880556,7898,7877,13
10,36.5452778,-82.6611111,7898,7877,2
14400,39.7944444,-87.3958333,7898,7877,3
30,44.3875,-68.2044444,7898,7877,3
4,38.4088889,-121.3705556,7898,7877,5
180,32.3666667,-86.3,7533,6276,2
300,34.0522222,-118.2427778,7533,7525,2
600,41.9438889,-85.6325,7533,7525,7
10,45.2630556,-122.6913889,7533,7525,2
6,45.333333,-80.033333,7533,6244,4
30,42.0386111,-78.3411111,7533,7525,7
30,42.0386111,-78.3411111,7533,7525,7
60,42.0386111,-78.3411111,7533,7525,7
60,42.0386111,-78.3411111,7533,7525,7
5400,36.6230556,-93.1638889,7533,7525,8
2,40.9730556,-117.7347222,7533,7525,13
45,42.1947222,-122.7083333,7533,7525,12
600,37.6866667,-96.9763889,7533,7504,2
3600,30.3880556,-95.6961111,7533,7525,2
900,36.4011111,-93.7377778,7533,7511,2
600,41.9316667,-87.9888889,7533,7504,4
30,43.9747222,-75.9111111,7167,7115,2
30,38.7138889,-121.4616667,7167,7115,2
1500,33.9791667,-118.0319444,7167,3088,2
10800,45.1244444,-92.6733333,6802,6762,2
1800,64.8377778,-147.7163889,6802,6801,8
900,39.7391667,-104.9841667,6802,6801,2
300,31.2516667,-89.8375,6802,6762,19
60,39.2191667,-121.06,6802,6801,12
300,40.7425,-84.1052778,6802,6801,19
6,37.2152778,-93.2980556,6437,6433,5
600,39.5297222,-119.8127778,6437,6433,3
300,42.1625,-71.0416667,6437,6413,0
3,32.7833333,-96.8,6437,6420,5
5,43.6666667,-92.9744444,6072,6068,1
120,40.7141667,-74.0063889,6072,5519,16
3,39.3280556,-120.1822222,6072,6068,3
40,43.4197222,-85.8,6072,6026,1
600,38.7297222,-120.7975,6072,6052,2
10,40.0991667,-104.9366667,6072,6068,6
180,39.1652778,-86.5263889,6072,6068,4
600,39.0911111,-94.4152778,6072,6044,10
3,21.3069444,-157.8583333,5706,5690,12
20,34.0522222,-118.2427778,5706,5690,9
20,44.9194444,-123.3158333,5706,5690,2
7200,39.7327778,-75.1319444,5706,5690,8
15,37.3394444,-121.8938889,5706,5690,2
2700,36.6777778,-121.6544444,5706,5690,11
60,35.1186111,-120.5897222,5706,5642,1
120,36.7477778,-119.7713889,5706,2388,9
1351,27.5061111,-99.5072222,5706,5653,5
7200,26.6155556,-80.0572222,5706,5690,11
540,42.9638889,-78.7380556,5706,5690,2
180,28.1875,-82.7397222,5341,5332,2
7200,44.8041667,-93.1666667,5341,5341,1
720,40.6808333,-112.2622222,5341,5332,2
5400,33.5805556,-112.2366667,5341,5332,2
1800,33.3702778,-112.5830556,5341,5332,11
1800,32.8794444,-111.7566667,5341,5332,2
3,33.4147222,-111.9086111,5341,5332,12
1800,30.6941667,-88.0430556,5341,5332,2
300,40.8527778,-74.0425,5341,5275,7
10,42.2711111,-95.0927778,5341,5332,2
13,36.1658333,-86.7844444,4976,4957,4
120,47.8211111,-122.3138889,4976,4957,6
120,34.0625,-118.1219444,4976,4919,5
600,47.0227778,-91.6705556,4976,4919,2
3600,30.4211111,-87.2169444,4976,4957,17
900,30.6322222,-87.0397222,4976,4957,2
3,34.2241667,-118.2391667,4976,4957,1
60,36.3955556,-97.8780556,4976,4957,2
60,35.5361111,-100.9594444,4976,4957,12
120,43.2127778,-75.4561111,4976,4863,7
360,39.0297222,-84.3663889,4611,4563,7
900,45.2944444,-123.1752778,4611,4563,0
900,45.4077778,-122.5691667,4611,4563,1
10,47.6063889,-122.3308333,4611,4563,12
1800,35.0241667,-81.0280556,4611,4563,2
1800,30.2458333,-87.7008333,4611,4563,4
3,25.9013889,-97.4972222,4245,4225,4
180,37.9780556,-122.03,4245,4225,2
20,35.6708333,-80.4744444,4245,4225,3
7200,41.1669444,-73.2052778,4245,4225,1
7200,39.5122222,-76.7697222,4245,4225,3
60,33.9533333,-117.3952778,4245,4225,2
30,26.1416667,-81.795,4245,4225,12
900,31.2577778,-95.9780556,4245,4086,2
120,35.0844444,-106.6505556,4245,4225,5
30,34.0522222,-118.2427778,4245,4225,12
10800,40.7616667,-73.3297222,3880,3818,8
600,37.9833333,-75.8541667,3880,3818,2
5,47.55,-52.666667,3880,3818,18
20,42.3713889,-83.4702778,3880,3256,12
1200,33.5386111,-112.1852778,3880,3818,16
120,38.2541667,-85.7594444,3880,3818,4
3,26.7052778,-80.0366667,3880,3818,7
15,41.9666667,-71.55,3880,3818,1
540,39.5741667,-86.8652778,3880,3818,18
180,43.0730556,-89.4011111,3880,3818,2
1200,33.8491667,-118.3875,3515,3474,8
120,42.6525,-73.7566667,3515,3474,7
2400,26.7052778,-80.0366667,3515,3474,3
2700,38.6786111,-121.2247222,3515,3474,15
240,44.8277778,-92.9436111,3515,3474,2
60,34.1361111,-117.8644444,3515,3474,1
5,33.0416667,-116.8672222,3515,3474,12
15,37.5958333,-122.0180556,3515,3474,8
120,37.8902778,-88.3030556,3150,3142,10
180,36.0397222,-114.9811111,3150,3142,8
8,37.6775,-113.0611111,3150,3142,2
90,41.6005556,-93.6088889,3150,3088,2
1800,41.6361111,-70.9347222,3150,3088,1
30,33.9133333,-78.3041667,3150,3142,1
480,37.7622222,-84.8433333,3150,2919,6
4,42.2625,-71.8027778,2784,2765,6
3600,40.6377778,-74.4513889,2784,2765,3
2,42.6105556,-71.2347222,2784,2765,2
7200,41.6347222,-84.9994444,2784,2765,13
300,39.2544444,-76.7002778,2784,2765,2
720,41.2788889,-75.8786111,2784,2765,5
300,43.0830556,-73.785,2784,2765,1
60,41.2052778,-76.0052778,2784,2765,17
120,32.3122222,-106.7777778,2784,2765,5
10,47.3525,-121.9825,2784,2765,12
60,40.155,-74.8291667,2784,2765,17
30,33.4483333,-112.0733333,2784,2765,3
45,41.6572222,-87.68,2784,2765,1
4,43.4194444,-83.9508333,2419,2416,10
3600,43.25,-79.833333,2419,2407,0
120,41.7297222,-93.6055556,2419,2416,1
15,26.8230556,-80.1388889,2419,2416,2
300,43.866667,-79.033333,2419,2308,1
600,42.2916667,-85.5872222,2419,2416,5
240,38.9716667,-95.235,2419,2416,6
60,44.4905556,-73.1113889,2419,2416,2
300,39.1619444,-84.4569444,2419,2286,1
240,39.1619444,-84.4569444,2419,2416,5
7200,26.1416667,-81.795,2419,2416,2
60,39.1619444,-84.4569444,2419,2416,5
300,38.9458333,-84.6805556,2419,2407,5
60,42.4736111,-72.0066667,2419,2416,5
300,33.5966667,-83.8602778,2419,2416,2
180,39.7463889,-84.2866667,2419,2416,3
90,43.0297222,-76.0047222,2419,2416,10
900,26.9338889,-80.0944444,2419,2416,2
300,28.0833333,-80.6083333,2419,2416,3
60,45.3561111,-92.6333333,2419,2416,3
60,41.88,-88.0077778,2419,2416,11
300,45.583333,-72,2419,2416,2
10,40.8758333,-81.4025,2419,2416,5
2,42.4566667,-83.9463889,2419,2416,5
600,37.4791667,-82.5188889,25440,5519,4
90,39.0997222,-94.5783333,24709,4225,4
60,38.7230556,-80.65,23979,2601,1
300,43.3652778,-72.1738889,23248,5519,9
180,61.9919444,-146.7686111,22883,4919,6
10,40.9166667,-74.1722222,22883,5519,4
60,39.7338889,-90.2288889,22153,5519,6
180,41.6638889,-83.5552778,21422,7859,3
120,36.1538889,-95.9925,21422,4778,4
1800,36.1658333,-86.7844444,21422,2851,4
30,36.0688889,-79.4008333,21422,6587,12
900,30.3958333,-88.8852778,19961,7496,8
120,37.2438889,-77.4105556,19961,7360,3
300,41.5241667,-76.4011111,19961,5519,4
300,53.55,-113.5,19596,6869,17
240,42.8863889,-78.8786111,19596,6710,2
1200,48.5127778,-122.6113889,19596,7346,2
60,42.1083333,-91.285,19596,7191,6
120,44.5647222,-123.2608333,19596,7467,4
600,42.5680556,-78.4791667,19231,6869,3
30,38.8922222,-89.4130556,19231,4840,1
10,44.98,-93.2636111,19231,5519,4
1200,42.3583333,-71.0602778,18865,5275,13
600,43.3616667,-70.4772222,18865,6643,1
600,37.775,-122.4183333,18500,7575,7
180,44.233333,-76.483333,18135,5341,3
180,40.7141667,-74.0063889,18135,4509,4
14400,36.3727778,-94.2086111,18135,4919,8
900,27.9472222,-82.4586111,18135,6854,8
300,40.7141667,-74.0063889,18135,7037,4
180,34.1477778,-118.1436111,17770,5974,4
10800,37.9388889,-97.0194444,17404,7673,6
600,33.2147222,-97.1327778,17404,3403,6
1800,31.6261111,-97.5997222,17404,5891,4
900,47.8555556,-121.9697222,17404,7083,9
900,39.7927778,-87.3708333,17039,5380,3
1800,36.8527778,-75.9783333,17039,3151,4
1200,39.1652778,-86.5263889,17039,2519,2
7200,43.2166667,-123.3405556,17039,4305,0
7200,36.9086111,-116.7583333,17039,3151,4
37800,35.1405556,-85.2327778,17039,5519,7
300,41.2377778,-81.9316667,17039,6710,4
600,33.2147222,-97.1327778,16674,4366,6
240,40.4188889,-80.5897222,16674,7445,3
2,46.4736111,-93.8986111,16674,4919,6
600,40.7841667,-74.6972222,16674,4919,2
1200,33.0580556,-112.0469444,16309,4509,15
120,40.9636111,-81.3313889,15943,6710,4
600,43.0986111,-77.4422222,15943,5929,4
900,28.0611111,-82.3025,15943,4957,4
360,33.7091667,-117.9527778,15578,7575,8
60,40.5763889,-124.2627778,15578,5519,8
300,35.9983333,-76.9463889,15213,6116,20
300,31.0944444,-92.4002778,15213,6364,4
900,40.9852778,-86.8794444,15213,5063,0
1200,33.7922222,-118.3141667,14848,4343,4
120,39.2402778,-76.8397222,14848,2668,9
10,42.8863889,-78.8786111,14848,5519,2
7200,47.0380556,-122.8994444,14848,4343,4
300,40.4405556,-79.9961111,14848,7405,4
240,40.3161111,-74.5141667,14848,2407,2
30,37.5483333,-121.9875,14482,6869,8
20,34.1469444,-86.1305556,14482,2883,5
600,40.2977778,-77.8744444,14482,2935,11
180,40.7280556,-74.0780556,14482,5332,13
2400,43.5688889,-86.0394444,14117,4154,7
240,42.9572222,-83.8305556,13752,6276,5
20,42.5611111,-71.5902778,13387,4032,6
180,35.8966667,-77.5361111,13387,6104,4
600,44.4269444,-124.0675,13021,7011,2
45,34.2572222,-118.6002778,13021,4840,2
180,43.5341667,-70.9102778,13021,7725,12
900,27.9375,-82.2861111,12656,4840,12
240,43.4133333,-86.0794444,12656,5494,2
300,34.9852778,-80.5497222,12656,4563,3
3600,41.7386111,-80.77,12656,7115,12
300,38.9716667,-95.235,12656,4154,3
2700,42.225,-121.7805556,12291,5873,1
10,40.0638889,-80.7211111,12291,6710,2
900,46.216667,-63.483333,11926,4957,3
1800,43.2166667,-123.3405556,11926,4225,7
1800,43.1488889,-72.3611111,11926,5606,5
180,36.0988889,-78.3013889,11926,6869,12
180,43.9147222,-113.6125,11195,3754,4
300,37.99,-84.1797222,11195,5190,7
300,39.7338889,-90.2288889,11195,3474,1
300,41.5619444,-73.6030556,11195,5494,7
10,38.6172222,-121.3272222,11195,5784,9
20,44.8830556,-68.6725,11195,6026,4
300,48.0511111,-119.9022222,10830,5190,7
120,33.7358333,-118.2913889,10830,5606,2
1200,42.0969444,-79.2355556,10830,4778,2
900,34.8297222,-82.6016667,10465,6668,8
900,33.78,-118.2616667,10465,4485,1
300,35.7563889,-83.9705556,10465,2801,13
300,34.7463889,-92.2894444,10465,2851,12
900,36.1325,-88.5186111,10465,4439,4
5,36.175,-115.1363889,10465,7789,13
900,34.7047222,-85.2819444,10465,5974,8
1200,32.5402778,-82.9038889,10099,6397,12
90,37.2152778,-93.2980556,10099,3818,16
20,32.5005556,-94.7402778,10099,7504,6
900,33.4147222,-111.9086111,9734,7789,12
7200,40.2986111,-83.0680556,9734,4485,2
1800,45.4297222,-108.5325,9734,5318,2
1200,36.3377778,-96.8036111,9369,7701,12
15,40.7141667,-74.0063889,9369,4732,4
300,42.1486111,-72.6083333,9369,5275,15
3,34.4208333,-119.6972222,9369,6801,12
600,38.2430556,-93.3816667,9369,4563,13
5,36.175,-115.1363889,9369,6433,1
300,40.4436111,-76.4286111,9369,6397,4
300,38.4783333,-82.6380556,9004,6052,4
600,40.4619444,-78.2,9004,5481,9
20,41.5733333,-87.7844444,9004,6286,8
60,40.6836111,-73.5105556,9004,4225,12
600,43.1977778,-70.8741667,9004,6089,12
30,29.7630556,-95.3630556,8638,7789,11
180,39.2275,-83.2705556,8638,5341,12
300,40.7141667,-74.0063889,8638,4485,7
600,37.3230556,-122.0311111,8638,4305,3
30,32.8338889,-109.7069444,8638,6801,3
180,30.1577778,-95.4891667,8638,3088,5
600,47.4736111,-94.88,8273,5653,12
40,32.9125,-96.6386111,8273,6762,9
300,42.4811111,-74.6108333,8273,7542,8
120,35.2269444,-80.8433333,8273,7789,13
1200,44.5191667,-88.0197222,8273,4060,2
180,34.6422222,-82.4561111,8273,4154,12
60,41.6527778,-70.2833333,8273,7643,12
60,41.1416667,-87.875,8273,5606,12
60,43.4222222,-123.2972222,8273,7859,2
300,36.6913889,-79.8727778,8273,7789,8
1200,33.0183333,-80.1758333,8273,4957,12
60,28.0391667,-81.95,8273,7789,2
120,41.7355556,-111.8336111,7908,7631,12
5,45.5236111,-122.675,7908,7877,2
5,45.2113889,-122.9755556,7908,7877,5
180,47.0566667,-122.7,7908,5684,4
120,35.2333333,-106.6638889,7908,7725,5
1800,37.2255556,-107.5975,7908,7083,2
420,37.775,-122.4183333,7908,3035,3
1200,42.0372222,-88.2811111,7908,7525,4
4,32.9594444,-117.2644444,7908,7725,5
7,32.8472222,-117.2733333,7908,7859,5
120,42.9955556,-71.4552778,7908,7877,7
60,40.7419444,-95.0380556,7908,3947,12
900,40.3513889,-90.3244444,7908,7877,12
300,44.7930556,-89.7030556,7908,7859,8
30,29.4238889,-98.4933333,7543,7525,5
60,41.8327778,-87.9288889,7543,6587,2
25,45.5236111,-122.675,7543,7511,2
300,41.3683333,-82.1077778,7543,7542,12
5,40.7141667,-74.0063889,7543,7037,6
120,35.2225,-97.4391667,7543,7525,13
15,36.175,-115.1363889,7543,7542,2
25,25.7738889,-80.1938889,7543,7525,6
15,39.0911111,-94.4152778,7543,7525,10
540,47.3444444,-122.7619444,7177,7115,11
600,41.7991667,-85.4191667,7177,6995,4
600,43.866667,-79.266667,7177,3947,13
120,36.9613889,-120.0597222,7177,2461,2
180,37.9577778,-121.2897222,7177,6539,3
20,33.3061111,-111.8405556,7177,7115,13
15,37.5202778,-122.2747222,7177,7115,6
3600,44.3,-120.8333333,7177,7097,6
300,39.0397222,-77.0555556,7177,4957,12
10,30.1658333,-81.7066667,7177,6869,8
300,38.8338889,-104.8208333,7177,7115,2
30,40.3461111,-94.8722222,7177,7115,2
120,35.6144444,-88.8138889,7177,6762,12
900,42.9047222,-76.3944444,7177,7115,17
900,39.0997222,-94.5783333,6812,6801,2
300,44.3147222,-84.7647222,6812,6044,12
10,44.1897222,-70.1408333,6812,6801,7
180,42.8922222,-76.1055556,6812,6801,15
30,48.9466667,-122.4508333,6812,6539,2
2,42.6525,-73.7566667,6812,6558,18
1,36.7161111,-77.0683333,6447,6364,1
420,37.8044444,-122.2697222,6447,6433,7
5,48.9202778,-122.3413889,6447,6433,8
10,48.1172222,-122.7591667,6447,6433,5
3,47.9130556,-122.0969444,6447,6433,3
330,47.2033333,-122.2391667,6447,6433,1
15,38.2544444,-104.6086111,6447,6433,12
1,47.6063889,-122.3308333,6447,6433,6
3,47.6063889,-122.3308333,6447,6433,19
2,47.6063889,-122.3308333,6447,6433,8
10,47.3811111,-122.2336111,6447,6433,6
5,47.8211111,-122.3138889,6447,6433,5
240,46.8883333,-122.6872222,6447,6433,2
1200,42.6011111,-89.6383333,6447,5063,2
600,41.9269444,-73.9977778,6447,4466,13
180,39.1730556,-77.2719444,6447,5767,13
1800,35.0241667,-110.6966667,6447,3612,8
300,47.9480556,-116.7069444,6447,5873,19
10,35.1472222,-107.8508333,6447,6244,5
5,48.0319444,-122.7569444,6447,6433,5
4,28.5380556,-81.3794444,6447,5341,8
300,40.7141667,-74.0063889,6447,6433,16
900,40.7141667,-74.0063889,6447,6433,2
1200,37.6941667,-122.0852778,6447,6433,8
60,47.8108333,-122.3761111,6447,6433,6
120,40.5219444,-111.9383333,6447,4676,6
180,40.7141667,-74.0063889,6447,6433,15
120,43.5008333,-70.4433333,6082,6076,1
2,47.6741667,-122.1202778,6082,6068,2
30,44.3,-78.333333,6082,5835,6
600,33.7669444,-118.1883333,6082,5974,8
120,42.6566667,-83.7530556,6082,6003,6
